NAME_1,NAME_2,NAME_3,yr2014,yr2023_post_eq,yr2023_pre_eq,eq_mi,pc_14_23pre_eq,pc_14_23post_eq
Rabat - Salé - Zemmour - Zaer,Khémisset,Rommani,0.540340781211853,4.95136896520853,4.690007768179241,4.2,767.9722003696803,816.3418970716616
Rabat - Salé - Zemmour - Zaer,Khémisset,Tiflet,3.2024295330047607,22.47104698611844,20.418628389113827,NA,537.5980541859271,601.6874767899861
Rabat - Salé - Zemmour - Zaer,Rabat,NA (Agdal Riyad),630.266357421875,1247.3483479817708,1252.3779402108028,NA,98.7061383592955,97.90812777697506
Rabat - Salé - Zemmour - Zaer,Rabat,NA (El Youssoufia),181.94505310058594,364.68445260184154,339.2980669294085,NA,86.48380989057834,100.43658587421473
Rabat - Salé - Zemmour - Zaer,Rabat,NA (Rabat Hassan),563.73858642578125,1233.188851815683,1264.253241177263,NA,124.26232151197753,118.7518969801862
Rabat - Salé - Zemmour - Zaer,Rabat,NA (Touarga),283.02667236328125,695.8127950032552,675.1918854890047,NA,138.5612210506989,145.84707483333548
Rabat - Salé - Zemmour - Zaer,Rabat,NA (Yacoub El Mansour),572.38641357421875,1194.0191868373327,1095.058096220999,NA,91.31448096103486,108.60369123393066
Rabat - Salé - Zemmour - Zaer,Salé,NA (Hssaine),139.8278350830078,237.01213207244874,233.0155348247952,NA,66.6445988286003,69.50282605158561
Rabat - Salé - Zemmour - Zaer,Salé,NA (Sale Bab Lamrissa),500.7335510253906,531.6109071928879,586.6663818359375,NA,17.161388653621394,6.166424459528894
Rabat - Salé - Zemmour - Zaer,Salé,NA (Sale Bettana),321.0123291015625,505.11594871238424,498.34899691877695,NA,55.24294606177208,57.35094976759434
Rabat - Salé - Zemmour - Zaer,Salé,NA (Sale Laayayda),88.08903503417969,192.80903079591948,174.570537740534,NA,98.17510507726458,118.8797172328055
Rabat - Salé - Zemmour - Zaer,Salé,NA (Sale Tabriquet),637.79608154296875,654.5189525462963,618.6734324863979,NA,-2.99823871766489,2.621977695891649
Rabat - Salé - Zemmour - Zaer,Salé,Sale Banlie,5.3866496086120605,20.26503575232721,21.83014064221769,NA,305.26379527853686,276.2085382336342
Rabat - Salé - Zemmour - Zaer,Skhirate-Témara,Ain El Aoud,10.073746681213379,23.87261249173072,30.398041022451302,4.2,201.75506675327543,136.97848722214715
Rabat - Salé - Zemmour - Zaer,Skhirate-Témara,NA (Ain El Aouda),111.09916687011719,304.89378255208334,287.3205072739545,NA,158.6162573206805,174.43390543920623
Rabat - Salé - Zemmour - Zaer,Skhirate-Témara,NA (Harhoura),235.45176696777344,519.981196812221,456.11153841018677,NA,93.71761116263583,120.8440410147321
Rabat - Salé - Zemmour - Zaer,Skhirate-Témara,NA (Skhirate),92.84752655029297,172.846182346344,139.68139959062847,NA,50.441702413005984,86.16132143565282
Rabat - Salé - Zemmour - Zaer,Skhirate-Témara,NA (Temara),411.02716064453125,613.1339438302176,592.4139959161931,NA,44.13013363575034,49.17115036114959
Rabat - Salé - Zemmour - Zaer,Skhirate-Témara,Temara,78.54296875,173.40157619599373,150.37925948037042,NA,91.4611350622909,120.77288260891427
Souss - Massa - Draâ,Agadir-Ida ou Tanane,Agadir Banl,4.568491458892822,12.347804207955637,10.968741567511307,5.8,140.09548154369517,170.2818713586506
Souss - Massa - Draâ,Agadir-Ida ou Tanane,NA (Agadir),517.4879150390625,625.8957010904948,534.8560509681702,5.4,3.356239909060801,20.948853664196022
Souss - Massa - Draâ,Agadir-Ida ou Tanane,NA (Anza),224.4571533203125,289.60696634753,236.19684493541718,4.8,5.230259513427715,29.025500886686007
Souss - Massa - Draâ,Agadir-Ida ou Tanane,NA (Bensergao),286.1661071777344,293.06836539048413,306.7764784495036,5.8,7.202240501167514,2.411976135406855
Souss - Massa - Draâ,Agadir-Ida ou Tanane,NA (Tikouine),204.7488555908203,300.8657580784389,282.87807006835936,5.4,38.15855978881568,46.943804501502605
Souss - Massa - Draâ,Chtouka-Aït Baha,Ait Baha,0.24752923846244812,4.563340929246718,3.64107970692016,5,1370.9695426435599,1743.5563239285802
Souss - Massa - Draâ,Chtouka-Aït Baha,Belfaa Mass,2.5476365089416504,9.061253264546394,11.199634307139629,5.4,339.6088008564545,255.67292401185827
Souss - Massa - Draâ,Chtouka-Aït Baha,Biougra,8.163764953613281,16.21526339650154,16.832579806044293,6,106.18648260560461,98.62481941404582
Souss - Massa - Draâ,Chtouka-Aït Baha,NA (Ait Baha),16.134328842163086,20.4339440209525,24.07079679825727,4.6,49.189947928631426,26.64886293598671
Souss - Massa - Draâ,Chtouka-Aït Baha,NA (Biougra),81.18721771240234,113.46589142935616,94.5127566281487,5.4,16.413345956688342,39.75831987653255
Souss - Massa - Draâ,Inezgane-Aït Melloul,Ait Melloul,26.593093872070312,41.70131969451904,42.00005266401503,5.8,57.935939556570524,56.8125916267167
Souss - Massa - Draâ,Inezgane-Aït Melloul,NA (Ait Melloul),195.40689086914062,210.83811753371666,188.78097248077393,5.6,-3.3908314895629346,7.896971593959784
Souss - Massa - Draâ,Inezgane-Aït Melloul,NA (Dcheira El Jihadia),468.94183349609375,632.3403193155924,576.6882788616678,5.8,22.976505329518982,34.84408388164409
Souss - Massa - Draâ,Inezgane-Aït Melloul,NA (Inezgane),324.3556213378906,408.26805253462356,378.18107936693275,5.8,16.594581529687932,25.87050313807231
Souss - Massa - Draâ,Ouarzazate,Amerzgane,0.16275785863399506,3.748994667083025,2.8692954637714334,6.4,1662.9228400109505,2203.418525254532
Souss - Massa - Draâ,Ouarzazate,Boumalne Da,0.7392635345458984,4.80334198474884,4.060598178913719,4.6,449.27613620330817,549.7469116611238
Souss - Massa - Draâ,Ouarzazate,NA (Boumalne Dades),0.42624467611312866,6.4059184306654435,4.127769190818071,4.4,868.4036944364155,1402.8735347688573
Souss - Massa - Draâ,Ouarzazate,NA (Kalaat M'Gouna),5.877230644226074,4.879975299040476,4.921437890298905,4.4,-16.26263816728312,-16.968116542530534
Souss - Massa - Draâ,Ouarzazate,NA (Ouarzazate),7.389805793762207,15.00862967967987,15.849350959062576,6,114.47587935857715,103.09910840077518
Souss - Massa - Draâ,Ouarzazate,NA (Taznakht),0.8617991805076599,5.840654722281864,5.159296430647373,4.8,498.66573876389475,577.728043189982
Souss - Massa - Draâ,Ouarzazate,NA (Tinghir),0,3.7975799452800016,4.326271732648213,4,NA,NA
Souss - Massa - Draâ,Ouarzazate,Ouarzazate,1.276250958442688,4.6535535752773285,3.911713580827455,6.2,206.500344227018,264.6268427453881
Souss - Massa - Draâ,Ouarzazate,Zagora,0.05984245613217354,3.4749872654210776,2.9393361399048255,5,4811.790608013712,5706.892781516023
Souss - Massa - Draâ,Taroudannt,Igherm,0.009634644724428654,3.6796171273435316,2.8493080989604715,5.4,29473.566856451354,38091.51855193848
Souss - Massa - Draâ,Taroudannt,NA (Ait Iaaza),36.371673583984375,46.30294974644979,46.71786039525812,6.6,28.445726555264994,27.304974404143113
Souss - Massa - Draâ,Taroudannt,NA (El Guerdane),28.306692123413086,50.223382643290925,47.56253791577888,5.4,68.02577181541768,77.42582716597276
Souss - Massa - Draâ,Taroudannt,NA (Igherm),3.7778966426849365,8.7109701122556409,9.076588797569276,5,140.25508519784646,130.57724803357215
Souss - Massa - Draâ,Taroudannt,NA (Oulad Berhil),20.809600830078125,33.96401722090585,28.63706151396036,6.6,37.614660405059055,63.21320864460974
Souss - Massa - Draâ,Taroudannt,NA (Oulad Teima),122.48971557617188,261.01938600893374,200.7938292166766,5.6,63.9270923866341,113.09494007814503
Souss - Massa - Draâ,Taroudannt,NA (Taliouine),6.327221393585205,9.144066317328091,7.70200769106547,5.2,21.72812063877011,44.51946199636255
Souss - Massa - Draâ,Taroudannt,NA (Taroudannt),113.8768539428711,116.47594298635211,103.95176178216934,6,-8.715636072700866,2.2823681490049834
Souss - Massa - Draâ,Taroudannt,Oulad Berhi,0.33458468317985535,4.4417023081332445,3.512143158832112,7.8,949.702313164218,1227.527089979076
Souss - Massa - Draâ,Taroudannt,Oulad Teima,1.6968985795974731,6.853191617876291,6.276647281002354,6.6,269.8893591207589,303.86571715452544
Souss - Massa - Draâ,Taroudannt,Taliouine,0.00896152388304472,3.566814125981182,2.805200064946946,7.4,31202.712591710086,39701.42409406089
Souss - Massa - Draâ,Taroudannt,Taroudannt,1.127949833869934,5.556675853267793,5.165038885297002,6.6,357.9138832421329,392.6350167722568
Souss - Massa - Draâ,Tiznit,Anezi,0.15629540383815765,4.393015947192907,4.75106282551822,4.4,2939.796890277016,2710.7134562586575
Souss - Massa - Draâ,Tiznit,Ifni,0.4214302897453308,5.518153872340918,6.269237540270153,3.8,1387.6096219990823,1209.3871054393178
Souss - Massa - Draâ,Tiznit,Lakhsas,0.08671768754720688,4.232815848663449,3.4307271349979076,4.2,3856.2022835656317,4781.144744962455
Souss - Massa - Draâ,Tiznit,NA (Lakhsas),13.16556167602539,20.304931577046712,18.307716509875128,3.8,39.05761835602995,54.22761350183928
Souss - Massa - Draâ,Tiznit,NA (Sidi Ifni),35.74384689331055,38.01647919019063,52.375681934934676,3.8,46.53062411348,6.35810774274944
Souss - Massa - Draâ,Tiznit,NA (Tafraout),33.89564514160156,28.120520986359693,26.669732093811035,4,-21.318116287811435,-17.037953197574087
Souss - Massa - Draâ,Tiznit,NA (Tiznit),59.66020965576172,93.16849493211315,85.2782265080346,4.4,42.93987064425077,56.16521542531212
Souss - Massa - Draâ,Tiznit,Tafraout,0.09300877153873444,3.88087916970253,3.0864783549630963,4.2,3218.480938841022,4072.5948053042493
Souss - Massa - Draâ,Tiznit,Tiznit,0.3836471736431122,5.2615319937467575,4.944064661076195,5,1188.7009212468254,1271.4507378702333
Souss - Massa - Draâ,Zagora,NA (Agdz),1.3743021488189697,4.623568711678187,3.700853293761611,4.4,169.2896388863252,236.43029050427745
Souss - Massa - Draâ,Zagora,NA (Zagora),26.369117736816406,38.26983607256854,27.97157864009633,4.8,6.077036476053866,45.13127232594672
Souss - Massa - Draâ,Zagora,Zagora,0.2618211805820465,3.391597200417891,3.13421261890067,4.2,1097.0813865910693,1195.3868716343488
Tadla - Azilal,Azilal,Azilal,0.167583167552948,3.790113058872521,3.176189632051521,4.6,1795.2915608591788,2161.6311138020665
Tadla - Azilal,Azilal,Bzou,1.8032854795455933,6.752639397978783,5.807123654418522,5.4,222.03018991102002,274.46313823146676
Tadla - Azilal,Azilal,Demnate,0.8791094422340393,4.898170694228141,4.384974183307754,6.4,398.7973024342027,457.1741650027841
Tadla - Azilal,Azilal,NA (Azilal),130.4376983642578,170.6506055305744,155.20869466236658,4.6,18.99067264199477,30.829206334213904
Tadla - Azilal,Azilal,NA (Demnate),0.15301157534122467,6.740838650614023,6.114755924046039,4.8,3896.2701582607588,4305.443598356244
Tadla - Azilal,Azilal,Ouaouizaght,1.2203470468521118,4.767401310705369,4.644842254148947,4.4,280.6165029964491,290.6594704353071
Tadla - Azilal,Béni Mellal,Beni Mellal,27.565902709960938,47.82699155807495,39.5109104829676,4.6,43.3325470915572,73.50054544302179
Tadla - Azilal,Béni Mellal,Bni Moussa,8.669687271118164,13.02910678088665,11.610844744576347,5,33.92460859870036,50.283468981531485
Tadla - Azilal,Béni Mellal,El Ksiba,0.8078921437263489,5.184576549837666,4.553492839271958,4.4,463.62632990454324,541.7411767273971
Tadla - Azilal,Béni Mellal,Fquih Ben S,9.161832809448242,18.909436102836363,15.969746267473376,4.6,74.30733129079148,106.3935949948333
Tadla - Azilal,Béni Mellal,Kasba Tadla,4.476537227630615,11.53648256486462,10.294999908756566,4.4,129.97686348306328,157.70996594550294
Tadla - Azilal,Béni Mellal,NA (Beni Mellal),497.57183837890625,481.88895416259766,441.6997017695986,4.6,-11.228958775347813,-3.151883407912228
Tadla - Azilal,Béni Mellal,NA (El Ksiba),6.980855941772461,21.29355501359509,15.832723263538245,4.2,126.80203395685984,205.0278531917189
Tadla - Azilal,Béni Mellal,NA (Fquih Ben Salah),15.38229751586914,33.56726388931274,34.85206580162048,4.2,126.57256346566801,118.22009264014748
Tadla - Azilal,Béni Mellal,NA (Kasba Tadla),248.4102325439453,379.00439271619246,335.34220744945384,4.2,34.995327694534375,52.57197291546524
Tadla - Azilal,Béni Mellal,NA (Oulad Ayad),12.539043426513672,12.13255778948466,11.973608762025833,4.4,-4.50939234560934,-3.241759544189018
Tadla - Azilal,Béni Mellal,NA (Souk Sebt Oulad Nemma),19.091367721557617,32.393519204238366,31.603107123539367,4,65.53610817444853,69.67626246945213
Tadla - Azilal,Béni Mellal,NA (Zaouiat Cheikh),26.934616088867188,27.227625239279963,22.826506473801352,4,-15.252155818786031,1.0878534501699613
Tanger - Tétouan,Chefchaouen,Bab Berred,0.49774524569511414,6.2527683563530445,5.158450787408011,NA,936.3636482763588,1156.2185998624439
Tanger - Tétouan,Chefchaouen,Bab Taza,1.3304675817489624,6.115477854205716,6.090305354144123,NA,357.75676444052317,359.6487684552698
Tanger - Tétouan,Chefchaouen,Bou Ahmed,0.4835338592529297,6.787276245653629,5.826405194070604,NA,1104.963226995629,1303.6816896628745
Tanger - Tétouan,Chefchaouen,Moqrissat,0.32496488094329834,4.304807906970382,4.201378432543654,NA,1192.8715313322532,1224.6994242807143
Tanger - Tétouan,Chefchaouen,NA (Chefchaouene),195.9700927734375,173.59742983456314,179.37738645076752,NA,-8.466958446487514,-11.416365947603833
Tanger - Tétouan,Fahs Anjra,Fahs,21.837684631347656,62.798779328664146,69.69750564162796,NA,219.16160901773566,187.5706852113684
Tanger - Tétouan,Fahs Anjra,NA (Bni Makada),660.94500732421875,914.2174960049716,882.0378460061961,NA,33.451018803675275,38.3197521539811
Tanger - Tétouan,Larache,Ksar El Keb,4.6526336669921875,9.153143644332886,9.60368894275866,NA,106.41403622407279,96.730374653592
Tanger - Tétouan,Larache,Larache,1.2611663341522217,6.017041256350856,6.276921516970584,NA,397.70766527716125,377.1013222768603
Tanger - Tétouan,Larache,NA (Ksar El Kebir),94.17048645019531,192.39474160330636,169.9303052565631,NA,80.44964156199349,104.304712501469
Tanger - Tétouan,Larache,NA (Larache),237.56785583496094,269.8871781984965,265.6812871469034,NA,11.83385320086104,13.60424887868158
Tanger - Tétouan,Tanger-Assilah,Assilah,2.024543523788452,8.526124533017477,8.813611118417038,NA,335.33818931807696,321.13811991865015
Tanger - Tétouan,Tanger-Assilah,Boukhalef,66.99676513671875,122.91599337259927,127.4640465386816,NA,90.25403133803351,83.46556452653714
Tanger - Tétouan,Tanger-Assilah,NA (Assilah),114.00659942626953,140.26676871858794,112.28510681358543,NA,-1.5099938261007666,23.033902795514408
Tanger - Tétouan,Tanger-Assilah,NA (Charf),635.973876953125,957.0414059502738,905.2925720214844,NA,42.34744614961752,50.48438947450876
Tanger - Tétouan,Tanger-Assilah,NA (Tanger),258.27081298828125,364.1379345434683,403.42659529050195,NA,56.2029369957522,40.99074159029757
Tanger - Tétouan,Tétouan,Jebala,12.382822036743164,26.530145913362503,26.768813509690133,NA,116.17700254642975,114.24959378920592
Tanger - Tétouan,Tétouan,NA (Fnidq),299.0445251464844,184.82852705593766,198.45562566121419,NA,-33.63676343380558,-38.19364291474622
Tanger - Tétouan,Tétouan,NA (M'Diq),170.36061096191406,147.47209868892546,160.5964494811164,NA,-5.731466578844655,-13.435331174120746
Tanger - Tétouan,Tétouan,NA (Martil),408.3902587890625,327.42642290838836,392.70643208821616,NA,-3.84040176358545,-19.82511436995189
Tanger - Tétouan,Tétouan,NA (Ouad Laou),95.35450744628906,84.69219063222408,72.06734390118542,NA,-24.42167042624676,-11.181764868399965
Tanger - Tétouan,Tétouan,NA (Tetouan Al Azhar),495.6853332519531,294.3984979901995,323.25301814079285,NA,-34.7866486143366,-40.607785173147555
Tanger - Tétouan,Tétouan,NA (Tetouan Sidi Al Mandri),352.0209655761719,283.10301780700684,301.9510113751447,NA,-14.223571632750618,-19.577796355499245
Tanger - Tétouan,Tétouan,Tetouan,2.823596477508545,8.790478900074959,8.153186089114138,NA,188.75181542612845,211.32206638221223
Taza - Al Hoceima - Taounate,Al Hoceïma,Bni Boufrah,0.4396953284740448,5.405352134257555,4.404643751242581,NA,901.7490443959964,1129.3403600663073
Taza - Al Hoceima - Taounate,Al Hoceïma,Bni Ouriagh,4.840967178344727,13.684248961508274,14.851772131146612,NA,206.79348948250632,182.6759293622671
Taza - Al Hoceima - Taounate,Al Hoceïma,NA (Al Hoceima),364.0616455078125,467.11129106794084,507.6895668275895,NA,39.451538796248954,28.305548478304882
Taza - Al Hoceima - Taounate,Al Hoceïma,NA (Bni Bouayach),31.53660011291504,64.02988132353752,70.40471875667572,NA,123.24765036369027,103.03355813335016
Taza - Al Hoceima - Taounate,Al Hoceïma,NA (Imzouren),197.76170349121094,262.34257162770916,235.42980152368546,NA,19.047215597103,32.655902025726824
Taza - Al Hoceima - Taounate,Al Hoceïma,NA (Targuist),135.66246032714844,179.35082830231767,182.48430156707764,NA,34.513483779535534,32.20372671247097
Taza - Al Hoceima - Taounate,Al Hoceïma,Targuist,0.683531641960144,5.37557215616107,4.725140258669853,NA,591.2833245173119,686.4408647924032
Taza - Al Hoceima - Taounate,Taounate,Ghafsai,1.6681411266326904,5.480733945965767,5.310958470617022,NA,218.37584877112423,228.55337348040666
Taza - Al Hoceima - Taounate,Taounate,Kariat Ba M,1.5694231986999512,6.016771122813225,5.815712564521366,NA,270.5636930395113,283.374677257051
Taza - Al Hoceima - Taounate,Taounate,NA (Ghafsai),23.638652801513672,32.19577140808106,29.073504835367203,NA,22.9913780598593,36.199688190434614
Taza - Al Hoceima - Taounate,Taounate,NA (Kariat Ba Mohamed),1.7810527086257935,8.740896155757289,8.50743000796347,NA,377.66301169871304,390.7713350326112
Taza - Al Hoceima - Taounate,Taounate,NA (Taouante),53.77544403076172,66.24574975044497,63.38758954134855,NA,17.874599984870965,23.189591354280097
Taza - Al Hoceima - Taounate,Taounate,NA (Thar Essouk),0.12949825823307037,4.528407737132041,4.62129337559728,NA,3468.6143108426195,3396.8869843653292
Taza - Al Hoceima - Taounate,Taounate,NA (Tissa),16.059537887573242,30.639630168676376,29.710215106154934,NA,85.00043596612136,90.78774484778361
Taza - Al Hoceima - Taounate,Taounate,Taounate,1.9918212890625,7.0376143008470535,6.601772057043539,NA,231.443995166395,253.3255889718641
Taza - Al Hoceima - Taounate,Taounate,Tissa,0.9415584206581116,6.058788739144802,5.437573730945587,NA,477.507843554194,543.4851631309241
Taza - Al Hoceima - Taounate,Taza,Aknoul,1.4862920045852661,4.766202613711357,4.702861202729715,NA,216.41569679586604,220.67740383500984
Taza - Al Hoceima - Taounate,Taza,Guercif,0.4819682240486145,3.9994718991219997,3.608418165026484,NA,648.6838312109379,729.8206602762648
Taza - Al Hoceima - Taounate,Taza,NA (Aknoul),3.9248709678649902,15.589158550898235,11.645074598716967,NA,196.6995525218892,297.18907139967104
Taza - Al Hoceima - Taounate,Taza,NA (Guercif),221.4733428955078,275.29675623575844,269.244794957778,NA,21.569842870348968,24.30243416050516
Taza - Al Hoceima - Taounate,Taza,NA (Ouad Amlil),19.057849884033203,20.592381099174762,20.506385492556024,NA,7.600729449214596,8.051964017342796
Taza - Al Hoceima - Taounate,Taza,NA (Tahla),24.415573120117188,61.95280062767767,51.93973180019494,NA,112.73197866241875,153.74297102463558
Taza - Al Hoceima - Taounate,Taza,NA (Taza Al Oulia),204.30079650878906,218.00754526257515,203.0918386632746,NA,-0.591753858121873,6.709101965344722
Taza - Al Hoceima - Taounate,Taza,NA (Taza El Jadida),387.3259582519531,374.84971008300784,350.96322336504534,NA,-9.388148176542831,-3.221123682299023
Taza - Al Hoceima - Taounate,Taza,Ouad Amlil,2.313758611679077,6.897771954536438,6.37457935230152,NA,175.50753653059496,198.1197744535147
Taza - Al Hoceima - Taounate,Taza,Tahla,0.5564913749694824,4.660890040919185,4.265685732165972,NA,666.5322274581342,737.5493764256067
Taza - Al Hoceima - Taounate,Taza,Tainaste,0.1347639262676239,3.903099101036787,3.5040335290961795,NA,2500.1272196074324,2796.2491737482715
Taza - Al Hoceima - Taounate,Taza,Taza,1.814624309539795,7.265253283083439,6.8270007438129845,NA,276.221166437717,300.37231094550765
